t,nmse_dm
13,0.09300988912582397
12,0.07501008361577988
11,0.06089133396744728
10,0.05003199353814125
9,0.04186861962080002
8,0.035968635231256485
7,0.03194979950785637
6,0.02939252369105816
5,0.027835631743073463
4,0.027020031586289406
3,0.026694444939494133
2,0.026619803160429
1,0.02660541422665119
0,0.026582712307572365
