t,nmse_dm
13,0.09285271912813187
12,0.07507862895727158
11,0.06016738340258598
10,0.048148252069950104
9,0.03887837380170822
8,0.032120853662490845
7,0.027680303901433945
6,0.02516469731926918
5,0.02408215031027794
4,0.024138223379850388
3,0.02465575374662876
2,0.02513863518834114
1,0.025439370423555374
0,0.025477444753050804
