t,nmse_dm
13,0.09302173554897308
12,0.07502127438783646
11,0.06090230867266655
10,0.05004293471574783
9,0.04187959432601929
8,0.03597964346408844
7,0.03196094185113907
6,0.0294040460139513
5,0.0278475284576416
4,0.027032220736145973
3,0.026706786826252937
2,0.02663225680589676
1,0.02661735750734806
0,0.026594579219818115
